generateTime,totalInfo,timeZone,type
20211208 15:51:17,"{""allSleepTime"":350,""awakeTime"":22,""daySleepTime"":113,""deepSleepPart"":79,""deepSleepTime"":124,""dreamTime"":18,""fallAsleepTime"":1638520980000,""goBedTime"":1638513840000,""lightSleepTime"":208,""sleepEfficiency"":4,""sleepLatency"":7556000,""sleepScore"":78,""snoreFreq"":1,""validData"":88.18,""wakeupCnt"":1,""wakeupTime"":1638543300000}","""	-0600""",9
20211208 15:51:17,"{""allSleepTime"":465,""awakeTime"":0,""daySleepTime"":74,""deepSleepPart"":68,""deepSleepTime"":174,""dreamTime"":110,""fallAsleepTime"":1638606120000,""goBedTime"":1638598960000,""lightSleepTime"":181,""sleepEfficiency"":6,""sleepLatency"":7461000,""sleepScore"":87,""snoreFreq"":1,""validData"":90.58,""wakeupCnt"":0,""wakeupTime"":1638634020000}","""	-0600""",9
20211208 15:51:18,"{""allSleepTime"":513,""awakeTime"":12,""daySleepTime"":0,""deepSleepPart"":59,""deepSleepTime"":156,""dreamTime"":58,""fallAsleepTime"":1638699180000,""goBedTime"":1638692017000,""lightSleepTime"":299,""sleepEfficiency"":6,""sleepLatency"":7454000,""sleepScore"":84,""snoreFreq"":1,""validData"":85.34,""wakeupCnt"":1,""wakeupTime"":1638730680000}","""	-0600""",9
20211208 15:51:18,"{""allSleepTime"":393,""awakeTime"":0,""daySleepTime"":72,""deepSleepPart"":46,""deepSleepTime"":118,""dreamTime"":62,""fallAsleepTime"":1638780420000,""goBedTime"":1638773230000,""lightSleepTime"":213,""sleepEfficiency"":5,""sleepLatency"":7442000,""sleepScore"":76,""snoreFreq"":1,""validData"":88.18,""wakeupCnt"":0,""wakeupTime"":1638804000000}","""	-0600""",9
20211208 15:51:18,"{""allSleepTime"":289,""awakeTime"":0,""daySleepTime"":98,""deepSleepPart"":63,""deepSleepTime"":84,""dreamTime"":44,""fallAsleepTime"":1638864660000,""goBedTime"":1638857468000,""lightSleepTime"":161,""sleepEfficiency"":4,""sleepLatency"":7481000,""sleepScore"":65,""snoreFreq"":12,""validData"":91.99,""wakeupCnt"":0,""wakeupTime"":1638882000000}","""	-0600""",9
20211208 22:26:11,"{""allSleepTime"":262,""awakeTime"":39,""daySleepTime"":43,""deepSleepPart"":52,""deepSleepTime"":82,""dreamTime"":33,""fallAsleepTime"":1638957480000,""goBedTime"":1638957137000,""lightSleepTime"":147,""sleepEfficiency"":25,""sleepLatency"":675000,""sleepScore"":64,""snoreFreq"":1,""validData"":76.07,""wakeupCnt"":1,""wakeupTime"":1638975540000}","""	-0600""",9
20211210 01:16:06,"{""allSleepTime"":320,""awakeTime"":39,""daySleepTime"":60,""deepSleepPart"":52,""deepSleepTime"":86,""dreamTime"":46,""fallAsleepTime"":1639039140000,""goBedTime"":1639033584000,""lightSleepTime"":188,""sleepEfficiency"":5,""sleepLatency"":5943000,""sleepScore"":67,""snoreFreq"":11,""validData"":76.16,""wakeupCnt"":1,""wakeupTime"":1639060680000}","""	-0600""",9
20211211 02:47:34,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":171,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0600""",9
20211211 23:31:17,"{""allSleepTime"":415,""awakeTime"":0,""daySleepTime"":99,""deepSleepPart"":60,""deepSleepTime"":136,""dreamTime"":58,""fallAsleepTime"":1639214880000,""goBedTime"":1639213328000,""lightSleepTime"":221,""sleepEfficiency"":17,""sleepLatency"":1899000,""sleepScore"":80,""snoreFreq"":1,""validData"":86.26,""wakeupCnt"":0,""wakeupTime"":1639239780000}","""	-0600""",9
20211212 22:44:00,"{""avgRestingHeartRate"":69,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":113,""minHeartRate"":48}","""	-0600""",7
20211213 13:20:12,"{""allSleepTime"":346,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":51,""deepSleepTime"":124,""dreamTime"":40,""fallAsleepTime"":1639298580000,""goBedTime"":1639296058000,""lightSleepTime"":182,""sleepEfficiency"":10,""sleepLatency"":2851000,""sleepScore"":74,""snoreFreq"":4,""validData"":91.77,""wakeupCnt"":0,""wakeupTime"":1639319340000}","""	-0600""",9
20211213 13:36:12,"{""avgRestingHeartRate"":61,""lastHeartRate"":61,""lastRestHeartRate"":0,""maxHeartRate"":190,""minHeartRate"":44}","""	-0600""",7
20211213 19:15:15,"{""allSleepTime"":417,""awakeTime"":31,""daySleepTime"":30,""deepSleepPart"":71,""deepSleepTime"":138,""dreamTime"":51,""fallAsleepTime"":1639390860000,""goBedTime"":1639385354000,""lightSleepTime"":228,""sleepEfficiency"":7,""sleepLatency"":5824000,""sleepScore"":81,""snoreFreq"":3,""validData"":86.69,""wakeupCnt"":1,""wakeupTime"":1639417740000}","""	-0600""",9
20211214 16:55:12,"{""lastScore"":15,""maxScore"":28,""meanScore"":16,""measureCount"":21,""minScore"":15}","""	-0600""",11
20211215 13:05:21,"{""allSleepTime"":415,""awakeTime"":30,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":118,""dreamTime"":46,""fallAsleepTime"":1639471500000,""goBedTime"":1639469892000,""lightSleepTime"":251,""sleepEfficiency"":14,""sleepLatency"":2347000,""sleepScore"":79,""snoreFreq"":1,""validData"":85.29,""wakeupCnt"":1,""wakeupTime"":1639498200000}","""	-0600""",9
20211216 21:58:32,"{""avgRestingHeartRate"":64,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":129,""minHeartRate"":47}","""	-0600""",7
20211216 21:58:42,"{""allSleepTime"":243,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":60,""deepSleepTime"":92,""dreamTime"":42,""fallAsleepTime"":1639558620000,""goBedTime"":1639552711000,""lightSleepTime"":109,""sleepEfficiency"":4,""sleepLatency"":6166000,""sleepScore"":65,""snoreFreq"":1,""validData"":92.04,""wakeupCnt"":0,""wakeupTime"":1639573200000}","""	-0600""",9
20211216 21:58:42,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":197,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0600""",9
20211220 01:39:09,"{""avgSaturation"":99.0,""lastSaturation"":99.0,""maxSaturation"":99.0,""minSaturation"":99.0}","""	-0600""",16
20211220 01:42:02,"{""avgRestingHeartRate"":0,""lastHeartRate"":95,""lastRestHeartRate"":0,""maxHeartRate"":126,""minHeartRate"":56}","""	-0600""",7
20211220 02:26:50,"{""allSleepTime"":284,""awakeTime"":31,""daySleepTime"":0,""deepSleepPart"":65,""deepSleepTime"":98,""dreamTime"":47,""fallAsleepTime"":1639737840000,""goBedTime"":1639734675000,""lightSleepTime"":139,""sleepEfficiency"":7,""sleepLatency"":3791000,""sleepScore"":70,""snoreFreq"":1,""validData"":85.56,""wakeupCnt"":1,""wakeupTime"":1639756740000}","""	-0600""",9
20211220 02:26:50,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":28,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0600""",9
20211221 22:15:14,"{""avgRestingHeartRate"":0,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":124,""minHeartRate"":53}","""	-0600""",7
20211228 00:09:56,"{""avgRestingHeartRate"":63,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":118,""minHeartRate"":44}","""	-0600""",7
20211228 00:11:11,"{""allSleepTime"":288,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":59,""deepSleepTime"":84,""dreamTime"":40,""fallAsleepTime"":1640160480000,""goBedTime"":1640159509000,""lightSleepTime"":164,""sleepEfficiency"":16,""sleepLatency"":1381000,""sleepScore"":68,""snoreFreq"":1,""validData"":85.34,""wakeupCnt"":0,""wakeupTime"":1640177760000}","""	-0600""",9
20211228 00:11:11,"{""allSleepTime"":341,""awakeTime"":30,""daySleepTime"":84,""deepSleepPart"":63,""deepSleepTime"":148,""dreamTime"":46,""fallAsleepTime"":1640335440000,""goBedTime"":1640335331000,""lightSleepTime"":147,""sleepEfficiency"":67,""sleepLatency"":121000,""sleepScore"":79,""snoreFreq"":1,""validData"":83.0,""wakeupCnt"":1,""wakeupTime"":1640357700000}","""	-0600""",9
20211228 00:11:12,"{""allSleepTime"":364,""awakeTime"":4,""daySleepTime"":0,""deepSleepPart"":66,""deepSleepTime"":136,""dreamTime"":38,""fallAsleepTime"":1640425260000,""goBedTime"":1640421744000,""lightSleepTime"":190,""sleepEfficiency"":8,""sleepLatency"":3840000,""sleepScore"":78,""snoreFreq"":1,""validData"":87.96,""wakeupCnt"":1,""wakeupTime"":1640447340000}","""	-0600""",9
20211228 07:49:20,"{""avgRestingHeartRate"":60,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":59}","""	-0600""",7
20211228 13:17:56,"{""allSleepTime"":321,""awakeTime"":4,""daySleepTime"":98,""deepSleepPart"":77,""deepSleepTime"":134,""dreamTime"":47,""fallAsleepTime"":1640592720000,""goBedTime"":1640589524000,""lightSleepTime"":140,""sleepEfficiency"":8,""sleepLatency"":3538000,""sleepScore"":78,""snoreFreq"":1,""validData"":90.78,""wakeupCnt"":1,""wakeupTime"":1640612220000}","""	-0600""",9
20211229 08:15:28,"{""avgRestingHeartRate"":62,""lastHeartRate"":62,""lastRestHeartRate"":0,""maxHeartRate"":125,""minHeartRate"":43}","""	-0600""",7
20211229 13:26:05,"{""allSleepTime"":487,""awakeTime"":20,""daySleepTime"":0,""deepSleepPart"":56,""deepSleepTime"":176,""dreamTime"":38,""fallAsleepTime"":1640675880000,""goBedTime"":1640672134000,""lightSleepTime"":273,""sleepEfficiency"":11,""sleepLatency"":4070000,""sleepScore"":84,""snoreFreq"":1,""validData"":89.67,""wakeupCnt"":1,""wakeupTime"":1640706300000}","""	-0600""",9
20211230 10:37:05,"{""allSleepTime"":271,""awakeTime"":0,""daySleepTime"":108,""deepSleepPart"":56,""deepSleepTime"":76,""dreamTime"":49,""fallAsleepTime"":1640766540000,""goBedTime"":1640761430000,""lightSleepTime"":146,""sleepEfficiency"":4,""sleepLatency"":5511000,""sleepScore"":66,""snoreFreq"":1,""validData"":86.2,""wakeupCnt"":0,""wakeupTime"":1640782800000}","""	-0600""",9
20211230 11:40:04,"{""avgRestingHeartRate"":61,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":42}","""	-0600""",7
20211231 18:46:44,"{""allSleepTime"":544,""awakeTime"":29,""daySleepTime"":0,""deepSleepPart"":65,""deepSleepTime"":157,""dreamTime"":77,""fallAsleepTime"":1640843040000,""goBedTime"":1640840748000,""lightSleepTime"":310,""sleepEfficiency"":16,""sleepLatency"":2649000,""sleepScore"":80,""snoreFreq"":1,""validData"":81.99,""wakeupCnt"":2,""wakeupTime"":1640877420000}","""	-0600""",9
20220101 00:17:14,"{""allSleepTime"":281,""awakeTime"":0,""daySleepTime"":131,""deepSleepPart"":68,""deepSleepTime"":102,""dreamTime"":69,""fallAsleepTime"":1640933700000,""goBedTime"":1640933155000,""lightSleepTime"":110,""sleepEfficiency"":23,""sleepLatency"":878000,""sleepScore"":72,""snoreFreq"":1,""validData"":88.68,""wakeupCnt"":0,""wakeupTime"":1640950560000}","""	-0600""",9
20220101 03:35:25,"{""avgRestingHeartRate"":59,""lastHeartRate"":104,""lastRestHeartRate"":0,""maxHeartRate"":134,""minHeartRate"":43}","""	-0600""",7
20220102 20:24:32,"{""allSleepTime"":254,""awakeTime"":0,""daySleepTime"":158,""deepSleepPart"":69,""deepSleepTime"":76,""dreamTime"":34,""fallAsleepTime"":1641034380000,""goBedTime"":1641028114000,""lightSleepTime"":144,""sleepEfficiency"":3,""sleepLatency"":6597000,""sleepScore"":65,""snoreFreq"":1,""validData"":93.05,""wakeupCnt"":0,""wakeupTime"":1641049620000}","""	-0600""",9
20220102 22:01:04,"{""allSleepTime"":524,""awakeTime"":0,""daySleepTime"":94,""deepSleepPart"":65,""deepSleepTime"":180,""dreamTime"":131,""fallAsleepTime"":1641111660000,""goBedTime"":1641105559000,""lightSleepTime"":213,""sleepEfficiency"":6,""sleepLatency"":7331000,""sleepScore"":84,""snoreFreq"":1,""validData"":88.61,""wakeupCnt"":0,""wakeupTime"":1641143100000}","""	-0600""",9
20220103 02:12:30,"{""lastScore"":17,""maxScore"":46,""meanScore"":26,""measureCount"":34,""minScore"":15}","""	-0600""",11
20220103 02:12:30,"{""lastScore"":35,""maxScore"":42,""meanScore"":22,""measureCount"":36,""minScore"":15}","""	-0600""",11
20220103 02:12:30,"{""lastScore"":48,""maxScore"":57,""meanScore"":51,""measureCount"":4,""minScore"":48}","""	-0600""",11
20220104 02:06:04,"{""avgRestingHeartRate"":63,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":105,""minHeartRate"":63}","""	-0600""",7
20220104 11:08:28,"{""avgRestingHeartRate"":63,""lastHeartRate"":85,""lastRestHeartRate"":0,""maxHeartRate"":189,""minHeartRate"":44}","""	-0600""",7
20220104 13:07:08,"{""allSleepTime"":472,""awakeTime"":37,""daySleepTime"":0,""deepSleepPart"":67,""deepSleepTime"":148,""dreamTime"":50,""fallAsleepTime"":1641200820000,""goBedTime"":1641200647000,""lightSleepTime"":274,""sleepEfficiency"":37,""sleepLatency"":710000,""sleepScore"":84,""snoreFreq"":1,""validData"":80.58,""wakeupCnt"":3,""wakeupTime"":1641231360000}","""	-0600""",9
20220105 02:16:07,"{""allSleepTime"":278,""awakeTime"":2,""daySleepTime"":68,""deepSleepPart"":50,""deepSleepTime"":66,""dreamTime"":40,""fallAsleepTime"":1641294600000,""goBedTime"":1641292740000,""lightSleepTime"":172,""sleepEfficiency"":9,""sleepLatency"":2141000,""sleepScore"":64,""snoreFreq"":1,""validData"":74.33,""wakeupCnt"":1,""wakeupTime"":1641311400000}","""	-0600""",9
20220105 13:13:27,"{""avgRestingHeartRate"":64,""lastHeartRate"":102,""lastRestHeartRate"":0,""maxHeartRate"":132,""minHeartRate"":49}","""	-0600""",7
20220106 13:14:06,"{""allSleepTime"":386,""awakeTime"":2,""daySleepTime"":0,""deepSleepPart"":64,""deepSleepTime"":118,""dreamTime"":111,""fallAsleepTime"":1641363900000,""goBedTime"":1641359180000,""lightSleepTime"":157,""sleepEfficiency"":6,""sleepLatency"":5109000,""sleepScore"":78,""snoreFreq"":1,""validData"":75.56,""wakeupCnt"":1,""wakeupTime"":1641387180000}","""	-0600""",9
20220106 17:00:00,"{""avgRestingHeartRate"":0,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":111,""minHeartRate"":45}","""	-0600""",7
20220106 22:23:52,"{""allSleepTime"":697,""awakeTime"":20,""daySleepTime"":0,""deepSleepPart"":54,""deepSleepTime"":220,""dreamTime"":76,""fallAsleepTime"":1641453720000,""goBedTime"":1641449809000,""lightSleepTime"":401,""sleepEfficiency"":7,""sleepLatency"":4108000,""sleepScore"":84,""snoreFreq"":1,""validData"":88.79,""wakeupCnt"":1,""wakeupTime"":1641485100000}","""	-0600""",9
20220108 23:04:06,"{""avgRestingHeartRate"":68,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":124,""minHeartRate"":49}","""	-0600""",7
20220108 23:04:06,"{""avgRestingHeartRate"":0,""lastHeartRate"":90,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":48}","""	-0600""",7
20220108 23:07:40,"{""allSleepTime"":423,""awakeTime"":30,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":140,""dreamTime"":38,""fallAsleepTime"":1641549360000,""goBedTime"":1641545103000,""lightSleepTime"":245,""sleepEfficiency"":8,""sleepLatency"":4544000,""sleepScore"":80,""snoreFreq"":1,""validData"":86.52,""wakeupCnt"":1,""wakeupTime"":1641576540000}","""	-0600""",9
20220109 00:03:38,"{""allSleepTime"":591,""awakeTime"":3,""daySleepTime"":96,""deepSleepPart"":65,""deepSleepTime"":198,""dreamTime"":83,""fallAsleepTime"":1641626640000,""goBedTime"":1641625578000,""lightSleepTime"":310,""sleepEfficiency"":26,""sleepLatency"":1496000,""sleepScore"":76,""snoreFreq"":3,""validData"":84.65,""wakeupCnt"":1,""wakeupTime"":1641662280000}","""	-0600""",9
20220109 00:03:39,"{""lastScore"":47,""maxScore"":58,""meanScore"":32,""measureCount"":33,""minScore"":15}","""	-0600""",11
20220111 01:47:27,"{""allSleepTime"":378,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":112,""dreamTime"":40,""fallAsleepTime"":1641717780000,""goBedTime"":1641716098000,""lightSleepTime"":226,""sleepEfficiency"":14,""sleepLatency"":2152000,""sleepScore"":76,""snoreFreq"":1,""validData"":88.81,""wakeupCnt"":0,""wakeupTime"":1641740460000}","""	-0600""",9
20220112 13:46:16,"{""allSleepTime"":509,""awakeTime"":10,""daySleepTime"":0,""deepSleepPart"":69,""deepSleepTime"":168,""dreamTime"":45,""fallAsleepTime"":1641802920000,""goBedTime"":1641802670000,""lightSleepTime"":296,""sleepEfficiency"":46,""sleepLatency"":529000,""sleepScore"":83,""snoreFreq"":8,""validData"":86.64,""wakeupCnt"":2,""wakeupTime"":1641834060000}","""	-0600""",9
20220112 13:46:16,"{""allSleepTime"":392,""awakeTime"":0,""daySleepTime"":174,""deepSleepPart"":61,""deepSleepTime"":100,""dreamTime"":116,""fallAsleepTime"":1641891720000,""goBedTime"":1641891655000,""lightSleepTime"":176,""sleepEfficiency"":52,""sleepLatency"":347000,""sleepScore"":76,""snoreFreq"":1,""validData"":94.29,""wakeupCnt"":0,""wakeupTime"":1641915240000}","""	-0600""",9
20220113 13:00:46,"{""allSleepTime"":498,""awakeTime"":26,""daySleepTime"":102,""deepSleepPart"":67,""deepSleepTime"":154,""dreamTime"":46,""fallAsleepTime"":1641975360000,""goBedTime"":1641971697000,""lightSleepTime"":298,""sleepEfficiency"":10,""sleepLatency"":3958000,""sleepScore"":85,""snoreFreq"":3,""validData"":76.94,""wakeupCnt"":3,""wakeupTime"":1642006800000}","""	-0600""",9
20220113 23:59:58,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":111,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0600""",9
20220114 10:51:56,"{""avgRestingHeartRate"":0,""lastHeartRate"":90,""lastRestHeartRate"":0,""maxHeartRate"":191,""minHeartRate"":44}","""	-0600""",7
20220115 00:39:07,"{""allSleepTime"":438,""awakeTime"":24,""daySleepTime"":142,""deepSleepPart"":69,""deepSleepTime"":158,""dreamTime"":48,""fallAsleepTime"":1642155300000,""goBedTime"":1642151302000,""lightSleepTime"":232,""sleepEfficiency"":8,""sleepLatency"":4637000,""sleepScore"":83,""snoreFreq"":1,""validData"":84.06,""wakeupCnt"":1,""wakeupTime"":1642183020000}","""	-0600""",9
20220115 23:56:52,"{""allSleepTime"":436,""awakeTime"":11,""daySleepTime"":154,""deepSleepPart"":66,""deepSleepTime"":158,""dreamTime"":53,""fallAsleepTime"":1642234140000,""goBedTime"":1642232170000,""lightSleepTime"":225,""sleepEfficiency"":15,""sleepLatency"":2268000,""sleepScore"":83,""snoreFreq"":1,""validData"":88.6,""wakeupCnt"":2,""wakeupTime"":1642260960000}","""	-0600""",9
20220115 23:56:53,"{""lastScore"":44,""maxScore"":63,""meanScore"":28,""measureCount"":34,""minScore"":15}","""	-0600""",11
20220116 20:43:43,"{""avgRestingHeartRate"":63,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":112,""minHeartRate"":46}","""	-0600""",7
20220117 05:44:26,"{""allSleepTime"":500,""awakeTime"":6,""daySleepTime"":69,""deepSleepPart"":53,""deepSleepTime"":148,""dreamTime"":44,""fallAsleepTime"":1642325220000,""goBedTime"":1642324362000,""lightSleepTime"":308,""sleepEfficiency"":27,""sleepLatency"":1215000,""sleepScore"":83,""snoreFreq"":3,""validData"":80.72,""wakeupCnt"":2,""wakeupTime"":1642355580000}","""	-0600""",9
20220117 19:13:56,"{""allSleepTime"":565,""awakeTime"":58,""daySleepTime"":0,""deepSleepPart"":64,""deepSleepTime"":171,""dreamTime"":88,""fallAsleepTime"":1642406700000,""goBedTime"":1642403212000,""lightSleepTime"":306,""sleepEfficiency"":12,""sleepLatency"":3905000,""sleepScore"":79,""snoreFreq"":1,""validData"":80.04,""wakeupCnt"":3,""wakeupTime"":1642444080000}","""	-0600""",9
20220119 03:40:34,"{""avgRestingHeartRate"":60,""lastHeartRate"":113,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":44}","""	-0600""",7
20220119 19:15:22,"{""avgRestingHeartRate"":0,""lastHeartRate"":54,""lastRestHeartRate"":0,""maxHeartRate"":92,""minHeartRate"":52}","""	-0600""",7
20220120 00:43:07,"{""avgRestingHeartRate"":56,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":102,""minHeartRate"":46}","""	-0600""",7
20220120 00:43:13,"{""allSleepTime"":491,""awakeTime"":33,""daySleepTime"":20,""deepSleepPart"":71,""deepSleepTime"":160,""dreamTime"":52,""fallAsleepTime"":1642585620000,""goBedTime"":1642584296000,""lightSleepTime"":279,""sleepEfficiency"":22,""sleepLatency"":1629000,""sleepScore"":83,""snoreFreq"":11,""validData"":83.72,""wakeupCnt"":2,""wakeupTime"":1642617060000}","""	-0600""",9
20220125 01:35:27,"{""allSleepTime"":555,""awakeTime"":48,""daySleepTime"":34,""deepSleepPart"":54,""deepSleepTime"":172,""dreamTime"":40,""fallAsleepTime"":1642670760000,""goBedTime"":1642670769000,""lightSleepTime"":343,""sleepEfficiency"":57,""sleepLatency"":302000,""sleepScore"":76,""snoreFreq"":3,""validData"":78.43,""wakeupCnt"":2,""wakeupTime"":1642706940000}","""	-0600""",9
20220125 01:35:27,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":20,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0600""",9
20220125 13:22:10,"{""avgRestingHeartRate"":0,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":87,""minHeartRate"":60}","""	-0600""",7
20220127 04:58:07,"{""avgRestingHeartRate"":0,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":169,""minHeartRate"":60}","""	-0600""",7
